거래일자,지역(군),평균기온,강수량,일조시간
20151102,전주시,10.1,0.0,7.0
20151102,임실군,7.1,0.0,5.0
20151102,군산시,10.1,1.2,9.0
20151102,부안군,9.9,3.0,8.0
20151102,정읍시,10.3,2.0,3.0
20151102,고창군,9.4,3.0,6.0
20151102,남원시,7.7,0.0,6.0
20151102,장수군,6.3,0.0,6.0
20151102,해운대구,12.9,0.3,10.0
20151102,밀양시,10.0,0.6,7.0
20151102,창원시,10.6,0.1,9.0
20151102,통영시,12.0,0.1,9.0
20151102,거제시,12.3,0.2,9.0
20151102,진주시,9.2,0.0,8.0
20151102,산청군,9.9,0.0,8.0
20151102,남해군,11.7,0.1,9.0
20151102,거창군,6.8,0.0,6.0
20151102,합천군,8.7,0.0,8.0
20151102,울주군,12.7,0.1,10.0
20151102,제주시,14.2,0.0,6.0
20151102,북제주군,14.4,0.0,8.0
20151102,서귀포시,14.5,0.0,8.0
20151102,남제주군,0.0,0.0,0.0
20151102,북구,10.8,0.1,9.0
20151102,구미시,9.9,0.0,8.0
20151102,상주시,11.2,0.0,8.0
20151102,문경시,9.4,0.0,7.0
20151102,영주시,9.9,0.0,7.0
20151102,봉화군,6.3,0.0,8.0
20151102,안동시,8.7,0.0,9.0
20151102,영덕군,12.0,0.0,9.0
20151102,울진군,11.9,0.0,9.0
20151102,의성군,7.4,0.0,9.0
20151102,영천시,10.6,0.2,9.0
20151102,포항시,12.6,0.0,10.0
20151102,울릉군,12.4,0.5,7.0
20151103,종로구,11.8,0.0,9.0
20151103,춘천시,7.6,0.0,6.0
20151103,철원군,6.9,0.0,8.0
20151103,속초시,11.6,0.0,10.0
20151103,원주시,9.3,0.0,9.0
20151103,영월군,8.3,0.0,7.0
20151103,평창군,5.4,0.0,10.0
20151103,태백시,7.0,0.0,7.0
20151103,동해시,13.3,0.0,10.0
20151103,삼척시,0.0,0.0,0.0
20151103,인제군,6.3,0.0,8.0
20151103,홍천군,7.3,0.0,7.0
20151103,유성구,10.9,0.0,9.0
20151103,금산군,7.9,0.0,6.0
20151103,부여군,9.1,0.0,7.0
20151103,천안시,10.1,0.0,9.0
20151103,보령시,11.9,0.0,9.0
20151103,서산시,10.4,0.0,9.0
20151103,청주시,11.3,0.0,9.0
20151103,영동군,10.2,0.0,10.0
20151103,보은군,8.0,0.0,8.0
20151103,제천시,5.8,0.0,8.0
20151103,남구,13.5,0.0,9.0
20151103,강화군,10.4,0.0,8.0
20151103,수원시,11.0,0.0,9.0
20151103,이천시,7.6,0.0,5.0
20151103,양평군,8.2,0.0,6.0
20151103,동두천시,9.5,0.0,8.0
20151103,파주시,7.6,0.0,7.0
20151103,남구,12.2,0.0,10.0
20151103,장흥군,10.0,0.0,8.0
20151103,목포시,13.4,0.0,10.0
20151103,신안군,13.5,0.0,10.0
20151103,무안군,0.0,0.0,0.0
20151103,해남군,9.2,0.0,9.0
20151103,진도군,11.2,0.0,10.0
20151103,순천시,0.0,0.0,0.0
20151103,고흥군,11.1,0.0,9.0
20151103,완도군,13.5,0.0,10.0
20151103,여수시,14.0,0.0,10.0
20151103,전주시,11.9,0.0,10.0
20151103,임실군,8.3,0.0,7.0
20151103,군산시,11.6,0.0,10.0
20151103,부안군,11.3,0.0,9.0
20151103,정읍시,12.2,0.0,6.0
20151103,고창군,10.8,0.0,9.0
20151103,남원시,9.7,0.0,10.0
20151103,장수군,6.6,0.0,7.0
20151103,해운대구,14.5,0.0,10.0
20151103,밀양시,10.5,0.0,9.0
20151103,창원시,12.6,0.0,9.0
20151103,통영시,13.3,0.0,10.0
20151103,거제시,12.2,0.0,9.0
20151103,진주시,10.0,0.0,8.0
20151103,산청군,11.4,0.0,9.0
20151103,남해군,12.2,0.0,9.0
20151103,거창군,8.6,0.0,10.0
20151103,합천군,9.1,0.0,8.0
20151103,울주군,13.4,0.0,10.0
20151103,제주시,14.8,0.0,9.0
20151103,북제주군,14.2,0.0,10.0
20151103,서귀포시,15.4,0.0,10.0
20151103,남제주군,0.0,0.0,0.0
20151103,북구,12.0,0.0,10.0
20151103,구미시,11.1,0.0,8.0
20151103,상주시,12.2,0.0,9.0
20151103,문경시,11.3,0.0,9.0
20151103,영주시,9.8,0.0,9.0
20151103,봉화군,5.5,0.0,9.0
20151103,안동시,8.8,0.0,8.0
20151103,영덕군,11.9,0.0,9.0
20151103,울진군,12.3,0.0,10.0
20151103,의성군,7.1,0.0,9.0
20151103,영천시,10.6,0.0,9.0
20151103,포항시,13.7,0.0,10.0
20151103,울릉군,13.7,0.0,9.0
20151104,종로구,12.2,0.0,9.0
20151104,춘천시,7.7,0.0,5.0
20151104,철원군,6.9,0.0,7.0
20151104,속초시,11.7,0.0,10.0
20151104,원주시,9.3,0.0,8.0
20151104,영월군,8.4,0.0,6.0
20151104,평창군,6.4,0.0,10.0
20151104,태백시,7.1,0.0,7.0
20151104,동해시,13.7,0.0,10.0
20151104,삼척시,0.0,0.0,0.0
20151104,인제군,6.9,0.0,7.0
20151104,홍천군,7.9,0.0,6.0
20151104,유성구,11.0,0.0,10.0
20151104,금산군,8.2,0.0,7.0
20151104,부여군,9.3,0.0,7.0
20151104,천안시,10.4,0.0,9.0
20151104,보령시,12.2,0.0,9.0
20151104,서산시,11.2,0.0,9.0
20151104,청주시,11.1,0.0,10.0
20151104,영동군,9.0,0.0,10.0
20151104,보은군,7.5,0.0,9.0
20151104,제천시,6.2,0.0,9.0
20151104,남구,13.1,0.0,9.0
20151104,강화군,10.5,0.0,8.0
20151104,수원시,11.9,0.0,9.0
20151104,이천시,7.7,0.0,6.0
20151104,양평군,8.3,0.0,6.0
20151104,동두천시,9.9,0.0,7.0
20151104,파주시,8.6,0.0,7.0
20151104,남구,13.3,0.0,9.0
20151104,장흥군,10.9,0.0,8.0
20151104,목포시,14.2,0.0,9.0
20151104,신안군,14.2,0.0,8.0
20151104,무안군,0.0,0.0,0.0
20151104,해남군,11.0,0.0,9.0
20151104,진도군,12.4,0.0,10.0
20151104,순천시,0.0,0.0,0.0
20151104,고흥군,11.1,0.0,8.0
20151104,완도군,13.6,0.0,9.0
20151104,여수시,15.1,0.0,10.0
20151104,전주시,12.4,0.0,9.0
20151104,임실군,8.0,0.0,8.0
20151104,군산시,11.5,0.0,9.0
20151104,부안군,11.8,0.0,8.0
20151104,정읍시,12.3,0.0,2.0
20151104,고창군,11.8,0.0,9.0
20151104,남원시,9.4,0.0,10.0
20151104,장수군,7.4,0.0,9.0
20151104,해운대구,15.7,0.0,10.0
20151104,밀양시,10.4,0.0,9.0
20151104,창원시,12.8,0.0,9.0
20151104,통영시,14.5,0.0,10.0
20151104,거제시,13.1,0.0,7.0
20151104,진주시,10.4,0.0,10.0
20151104,산청군,9.0,0.0,8.0
20151104,남해군,13.1,0.0,9.0
20151104,거창군,8.1,0.0,7.0
20151104,합천군,9.7,0.0,8.0
20151104,울주군,13.6,0.0,10.0
20151104,제주시,17.4,0.0,10.0
20151104,북제주군,16.6,0.0,9.0
20151104,서귀포시,17.6,0.0,8.0
20151104,남제주군,0.0,0.0,0.0
20151104,북구,11.0,0.0,10.0
20151104,구미시,9.8,0.0,8.0
20151104,상주시,9.6,0.0,9.0
20151104,문경시,8.5,0.0,10.0
20151104,영주시,7.9,0.0,9.0
20151104,봉화군,5.4,0.0,9.0
20151104,안동시,9.3,0.0,8.0
20151104,영덕군,12.2,0.0,9.0
20151104,울진군,14.7,0.0,10.0
20151104,의성군,7.1,0.0,9.0
20151104,영천시,8.9,0.0,8.0
20151104,포항시,14.3,0.0,10.0
20151104,울릉군,15.0,0.0,9.0
20151105,종로구,13.2,0.0,8.0
20151105,춘천시,10.2,0.0,6.0
20151105,철원군,8.3,0.0,5.0
20151105,속초시,13.3,0.0,7.0
20151105,원주시,11.1,0.0,7.0
20151105,영월군,10.2,0.0,6.0
20151105,평창군,8.2,0.0,9.0
20151105,태백시,9.7,0.0,5.0
20151105,동해시,14.1,0.0,7.0
20151105,삼척시,0.0,0.0,0.0
20151105,인제군,9.5,0.0,7.0
20151105,홍천군,10.1,0.0,8.0
20151105,유성구,12.5,0.0,7.0
20151105,금산군,10.5,0.0,4.0
20151105,부여군,11.6,0.0,6.0
20151105,천안시,11.6,0.0,8.0
20151105,보령시,13.9,0.0,8.0
20151105,서산시,12.4,0.0,8.0
20151105,청주시,13.0,0.0,8.0
20151105,영동군,10.5,0.0,7.0
20151105,보은군,9.6,0.0,6.0
20151105,제천시,8.4,0.0,7.0
20151105,남구,13.4,0.0,6.0
20151105,강화군,12.0,0.0,5.0
20151105,수원시,12.7,0.0,7.0
20151105,이천시,10.4,0.0,8.0
20151105,양평군,10.5,0.0,6.0
20151105,동두천시,11.0,0.0,6.0
20151105,파주시,9.8,0.0,7.0
20151105,남구,15.6,0.0,4.0
20151105,장흥군,14.1,0.0,4.0
20151105,목포시,16.4,0.0,2.0
20151105,신안군,15.2,0.0,0.0
20151105,무안군,0.0,0.0,0.0
20151105,해남군,15.7,0.0,3.0
20151105,진도군,15.1,0.0,3.0
20151105,순천시,0.0,0.0,0.0
20151105,고흥군,14.2,0.0,5.0
20151105,완도군,15.9,0.0,3.0
20151105,여수시,16.8,0.0,8.0
20151105,전주시,13.7,0.0,4.0
20151105,임실군,10.6,0.0,3.0
20151105,군산시,13.6,0.0,5.0
20151105,부안군,13.1,0.0,1.0
20151105,정읍시,13.6,0.0,0.0
20151105,고창군,13.8,0.0,2.0
20151105,남원시,12.4,0.0,4.0
20151105,장수군,9.8,0.0,5.0
20151105,해운대구,17.4,0.0,10.0
20151105,밀양시,13.1,0.0,8.0
20151105,창원시,15.1,0.0,8.0
20151105,통영시,16.3,0.0,9.0
20151105,거제시,15.4,0.0,8.0
20151105,진주시,13.6,0.0,9.0
20151105,산청군,12.5,0.0,7.0
20151105,남해군,15.6,0.0,8.0
20151105,거창군,11.6,0.0,7.0
20151105,합천군,12.9,0.0,7.0
20151105,울주군,15.3,0.0,8.0
20151105,제주시,19.0,0.4,0.0
20151105,북제주군,18.5,0.1,0.0
20151105,서귀포시,19.2,0.0,0.0
20151105,남제주군,0.0,0.0,0.0
20151105,북구,13.6,0.0,6.0
20151105,구미시,12.7,0.0,6.0
20151105,상주시,12.0,0.0,7.0
20151105,문경시,11.1,0.0,7.0
20151105,영주시,10.9,0.0,7.0
20151105,봉화군,7.5,0.0,7.0
20151105,안동시,11.0,0.0,7.0
20151105,영덕군,14.6,0.0,5.0
20151105,울진군,13.0,0.0,7.0
20151105,의성군,9.3,0.0,4.0
20151105,영천시,11.1,0.0,5.0
20151105,포항시,15.6,0.0,5.0
20151105,울릉군,15.5,0.0,7.0
20151106,종로구,13.5,4.5,6.0
20151106,춘천시,10.7,4.3,5.0
20151106,철원군,11.4,5.0,6.0
20151106,속초시,11.2,1.6,0.0
20151106,원주시,12.4,2.4,7.0
20151106,영월군,10.2,2.0,4.0
20151106,평창군,6.3,9.0,0.0
20151106,태백시,6.2,6.2,0.0
20151106,동해시,13.9,0.3,0.0
20151106,삼척시,0.0,0.0,0.0
20151106,인제군,9.2,2.0,0.0
20151106,홍천군,9.9,2.0,6.0
20151106,유성구,14.0,0.6,5.0
20151106,금산군,12.3,0.5,4.0
20151106,부여군,14.1,1.5,3.0
20151106,천안시,13.6,2.1,5.0
20151106,보령시,15.7,1.5,3.0
20151106,서산시,14.2,3.7,4.0
20151106,청주시,13.8,0.5,7.0
20151106,영동군,11.8,3.8,7.0
20151106,보은군,11.5,1.0,6.0
20151106,제천시,9.6,2.4,7.0
20151106,남구,14.5,1.9,5.0
20151106,강화군,13.2,1.5,3.0
20151106,수원시,14.3,3.1,6.0
20151106,이천시,11.1,5.4,7.0
20151106,양평군,12.1,3.4,6.0
20151106,동두천시,12.4,7.7,6.0
20151106,파주시,12.1,7.6,5.0
20151106,남구,16.1,4.1,2.0
20151106,장흥군,16.2,3.1,1.0
20151106,목포시,16.8,3.8,1.0
20151106,신안군,15.0,6.9,0.0
20151106,무안군,0.0,0.0,0.0
20151106,해남군,16.1,4.0,1.0
20151106,진도군,13.5,7.5,0.0
20151106,순천시,0.0,0.0,0.0
20151106,고흥군,15.5,4.1,2.0
20151106,완도군,16.4,4.8,1.0
20151106,여수시,16.6,2.3,5.0
20151106,전주시,15.3,1.4,1.0
20151106,임실군,12.6,2.5,1.0
20151106,군산시,15.2,2.0,3.0
20151106,부안군,14.7,2.5,0.0
20151106,정읍시,15.1,4.5,0.0
20151106,고창군,15.8,4.0,0.0
20151106,남원시,13.7,2.9,2.0
20151106,장수군,11.4,4.0,2.0
20151106,해운대구,17.0,1.5,7.0
20151106,밀양시,14.3,2.2,6.0
20151106,창원시,15.2,2.1,6.0
20151106,통영시,16.7,1.6,6.0
20151106,거제시,15.8,2.0,6.0
20151106,진주시,13.5,3.0,4.0
20151106,산청군,13.0,4.5,4.0
20151106,남해군,15.6,3.5,4.0
20151106,거창군,11.9,6.5,5.0
20151106,합천군,13.3,2.0,5.0
20151106,울주군,15.2,1.8,6.0
20151106,제주시,19.7,6.4,2.0
20151106,북제주군,19.4,4.2,6.0
20151106,서귀포시,19.7,2.2,5.0
20151106,남제주군,0.0,0.0,0.0
20151106,북구,13.2,4.5,6.0
20151106,구미시,13.2,0.0,6.0
20151106,상주시,12.1,1.5,7.0
20151106,문경시,10.8,2.0,7.0
20151106,영주시,11.0,1.5,5.0
20151106,봉화군,7.9,1.0,2.0
20151106,안동시,11.5,1.5,6.0
20151106,영덕군,11.6,2.0,1.0
20151106,울진군,11.5,2.5,0.0
20151106,의성군,10.9,1.0,4.0
20151106,영천시,12.6,3.0,5.0
20151106,포항시,15.2,1.9,4.0
20151106,울릉군,12.3,0.0,0.0
20151107,종로구,10.5,24.5,0.0
20151107,춘천시,10.3,20.4,0.0
20151107,철원군,8.7,26.0,0.0
20151107,속초시,10.5,56.5,0.0
20151107,원주시,12.4,19.8,0.0
20151107,영월군,12.0,19.4,0.0
20151107,평창군,7.1,36.5,0.0
20151107,태백시,8.5,46.1,0.0
20151107,동해시,13.2,57.3,0.0
20151107,삼척시,0.0,0.0,0.0
20151107,인제군,9.6,20.0,0.0
20151107,홍천군,10.6,22.0,0.0
20151107,유성구,13.4,21.2,0.0
20151107,금산군,13.1,21.5,0.0
20151107,부여군,13.3,29.5,0.0
20151107,천안시,12.7,27.0,0.0
20151107,보령시,15.3,29.6,0.0
20151107,서산시,12.8,47.4,0.0
20151107,청주시,12.5,17.5,0.0
20151107,영동군,11.5,25.3,0.0
20151107,보은군,12.9,14.5,0.0
20151107,제천시,11.1,21.5,0.0
20151107,남구,11.0,27.3,0.0
20151107,강화군,9.6,42.0,0.0
20151107,수원시,11.8,21.4,0.0
20151107,이천시,10.1,27.1,0.0
20151107,양평군,12.1,19.5,0.0
20151107,동두천시,10.0,19.5,0.0
20151107,파주시,9.5,24.8,0.0
20151107,남구,15.6,22.8,0.0
20151107,장흥군,15.5,15.1,0.0
20151107,목포시,16.5,15.0,0.0
20151107,신안군,15.9,35.1,0.0
20151107,무안군,0.0,0.0,0.0
20151107,해남군,16.1,7.6,0.0
20151107,진도군,13.6,23.5,0.0
20151107,순천시,0.0,0.0,0.0
20151107,고흥군,14.6,19.9,0.0
20151107,완도군,15.7,28.0,0.0
20151107,여수시,14.6,30.0,0.0
20151107,전주시,15.1,26.2,0.0
20151107,임실군,13.8,20.5,0.0
20151107,군산시,13.7,33.3,0.0
20151107,부안군,15.0,27.5,0.0
20151107,정읍시,16.1,21.5,0.0
20151107,고창군,16.5,15.0,0.0
20151107,남원시,14.3,19.4,0.0
20151107,장수군,12.6,25.0,0.0
20151107,해운대구,16.0,55.0,0.0
20151107,밀양시,14.9,29.1,0.0
20151107,창원시,13.8,41.1,0.0
20151107,통영시,15.4,48.9,0.0
20151107,거제시,15.5,76.0,0.0
20151107,진주시,13.1,39.5,0.0
20151107,산청군,12.6,28.0,0.0
20151107,남해군,14.0,64.5,0.0
20151107,거창군,12.0,25.4,0.0
20151107,합천군,13.1,30.5,0.0
20151107,울주군,15.0,25.1,0.0
20151107,제주시,20.2,11.2,0.0
20151107,북제주군,19.6,38.0,0.0
20151107,서귀포시,19.9,40.4,0.0
20151107,남제주군,0.0,0.0,0.0
20151107,북구,13.6,23.5,0.0
20151107,구미시,13.0,20.2,0.0
20151107,상주시,12.0,21.4,0.0
20151107,문경시,11.0,16.5,0.0
20151107,영주시,11.8,14.0,0.0
20151107,봉화군,11.3,8.5,0.0
20151107,안동시,11.9,14.0,0.0
20151107,영덕군,13.0,41.0,0.0
20151107,울진군,13.2,47.1,0.0
20151107,의성군,12.8,14.0,0.0
20151107,영천시,14.1,28.5,0.0
20151107,포항시,15.0,31.3,0.0
20151107,울릉군,12.6,115.5,0.0
20151108,종로구,11.1,10.5,0.0
20151108,춘천시,11.2,17.1,0.0
20151108,철원군,9.8,19.5,0.0
20151108,속초시,10.3,35.5,0.0
20151108,원주시,12.0,12.5,0.0
20151108,영월군,12.2,9.7,0.0
20151108,평창군,6.6,23.5,0.0
20151108,태백시,7.7,19.0,0.0
20151108,동해시,12.3,40.0,0.0
20151108,삼척시,0.0,0.0,0.0
20151108,인제군,10.1,13.5,0.0
20151108,홍천군,11.0,16.5,0.0
20151108,유성구,13.9,15.5,0.0
20151108,금산군,13.6,15.0,0.0
20151108,부여군,13.1,11.0,0.0
20151108,천안시,12.8,9.5,0.0
20151108,보령시,16.0,16.0,0.0
20151108,서산시,12.8,12.5,0.0
20151108,청주시,12.0,17.0,0.0
20151108,영동군,11.9,20.2,0.0
20151108,보은군,12.7,11.0,0.0
20151108,제천시,11.0,13.0,0.0
20151108,남구,11.4,15.1,0.0
20151108,강화군,10.5,18.5,0.0
20151108,수원시,12.2,12.9,0.0
20151108,이천시,10.6,16.2,0.0
20151108,양평군,12.2,13.0,0.0
20151108,동두천시,10.6,17.9,0.0
20151108,파주시,10.5,13.7,0.0
20151108,남구,16.5,4.9,0.0
20151108,장흥군,16.9,5.1,0.0
20151108,목포시,17.3,7.3,1.0
20151108,신안군,16.2,3.1,1.0
20151108,무안군,0.0,0.0,0.0
20151108,해남군,17.1,8.8,0.0
20151108,진도군,14.2,3.5,0.0
20151108,순천시,0.0,0.0,0.0
20151108,고흥군,16.9,2.8,0.0
20151108,완도군,17.3,1.6,0.0
20151108,여수시,17.2,4.5,0.0
20151108,전주시,16.4,5.9,0.0
20151108,임실군,15.6,7.5,0.0
20151108,군산시,15.4,9.1,0.0
20151108,부안군,16.4,4.0,0.0
20151108,정읍시,17.1,4.0,0.0
20151108,고창군,17.0,6.0,0.0
20151108,남원시,16.2,6.9,0.0
20151108,장수군,16.0,8.5,0.0
20151108,해운대구,15.7,32.0,0.0
20151108,밀양시,14.8,12.7,0.0
20151108,창원시,14.5,7.5,0.0
20151108,통영시,16.5,9.5,0.0
20151108,거제시,16.2,12.5,0.0
20151108,진주시,15.0,7.5,0.0
20151108,산청군,14.7,2.5,0.0
20151108,남해군,17.1,9.5,1.0
20151108,거창군,13.4,8.1,0.0
20151108,합천군,14.2,8.0,0.0
20151108,울주군,14.6,18.3,0.0
20151108,제주시,18.8,4.2,0.0
20151108,북제주군,18.0,0.0,0.0
20151108,서귀포시,19.8,0.4,6.0
20151108,남제주군,0.0,0.0,0.0
20151108,북구,13.6,9.5,0.0
20151108,구미시,13.2,16.8,0.0
20151108,상주시,12.7,19.4,0.0
20151108,문경시,11.2,16.0,0.0
20151108,영주시,11.8,22.5,0.0
20151108,봉화군,10.6,10.5,0.0
20151108,안동시,12.1,15.5,0.0
20151108,영덕군,12.4,12.5,0.0
20151108,울진군,11.9,8.9,0.0
20151108,의성군,12.7,20.5,0.0
20151108,영천시,13.9,9.5,0.0
20151108,포항시,14.2,26.0,0.0
20151108,울릉군,13.2,87.0,0.0
20151109,종로구,10.8,3.5,0.0
20151109,춘천시,11.4,8.9,0.0
20151109,철원군,10.0,4.5,0.0
20151109,속초시,9.5,27.7,0.0
20151109,원주시,11.5,5.5,0.0
20151109,영월군,10.8,7.7,0.0
20151109,평창군,7.0,10.0,0.0
20151109,태백시,7.9,6.8,0.0
20151109,동해시,12.4,6.0,0.0
20151109,삼척시,0.0,0.0,0.0
20151109,인제군,10.1,5.5,1.0
20151109,홍천군,11.0,10.5,1.0
20151109,유성구,13.1,1.7,1.0
20151109,금산군,12.8,2.0,0.0
20151109,부여군,13.3,0.0,1.0
20151109,천안시,12.8,1.5,3.0
20151109,보령시,13.1,0.0,1.0
20151109,서산시,12.3,0.0,1.0
20151109,청주시,12.5,1.0,1.0
20151109,영동군,11.7,3.4,2.0
20151109,보은군,11.8,4.0,0.0
20151109,제천시,10.3,4.5,0.0
20151109,남구,10.8,1.5,1.0
20151109,강화군,10.4,1.5,0.0
20151109,수원시,11.7,2.8,0.0
20151109,이천시,10.9,4.7,0.0
20151109,양평군,11.7,3.5,0.0
20151109,동두천시,10.6,5.1,0.0
20151109,파주시,10.7,3.3,0.0
20151109,남구,13.6,1.5,0.0
20151109,장흥군,14.0,0.3,0.0
20151109,목포시,13.9,0.2,0.0
20151109,신안군,12.6,0.0,0.0
20151109,무안군,0.0,0.0,0.0
20151109,해남군,13.6,0.1,0.0
20151109,진도군,9.6,1.5,0.0
20151109,순천시,0.0,0.0,0.0
20151109,고흥군,14.7,0.3,1.0
20151109,완도군,14.2,0.0,0.0
20151109,여수시,15.5,0.2,4.0
20151109,전주시,13.5,0.6,0.0
20151109,임실군,12.3,1.5,0.0
20151109,군산시,13.5,0.0,0.0
20151109,부안군,13.3,3.0,0.0
20151109,정읍시,13.2,3.0,0.0
20151109,고창군,12.9,3.5,0.0
20151109,남원시,13.5,1.7,0.0
20151109,장수군,11.7,1.0,0.0
20151109,해운대구,15.2,2.5,2.0
20151109,밀양시,13.8,4.0,2.0
20151109,창원시,14.4,2.0,2.0
20151109,통영시,14.9,2.0,0.0
20151109,거제시,15.3,2.5,0.0
20151109,진주시,14.7,0.5,2.0
20151109,산청군,14.2,2.0,1.0
20151109,남해군,16.2,0.5,5.0
20151109,거창군,12.8,0.4,1.0
20151109,합천군,13.8,3.5,2.0
20151109,울주군,14.5,1.3,3.0
20151109,제주시,15.9,0.4,0.0
20151109,북제주군,15.0,0.1,0.0
20151109,서귀포시,17.0,0.0,3.0
20151109,남제주군,0.0,0.0,0.0
20151109,북구,13.8,1.0,3.0
20151109,구미시,13.6,1.6,3.0
20151109,상주시,12.9,4.1,3.0
20151109,문경시,11.3,5.0,0.0
20151109,영주시,11.8,1.5,0.0
20151109,봉화군,10.2,4.5,0.0
20151109,안동시,12.1,1.5,1.0
20151109,영덕군,12.0,3.0,0.0
20151109,울진군,12.1,1.5,1.0
20151109,의성군,12.2,2.0,0.0
20151109,영천시,13.3,3.0,1.0
20151109,포항시,14.1,1.9,1.0
20151109,울릉군,11.4,32.5,0.0
20151110,종로구,10.0,0.0,3.0
20151110,춘천시,11.4,0.1,7.0
20151110,철원군,9.1,0.0,7.0
20151110,속초시,9.8,5.0,5.0
20151110,원주시,11.0,0.0,1.0
20151110,영월군,10.4,0.0,3.0
20151110,평창군,6.5,2.5,3.0
20151110,태백시,7.7,0.1,2.0
20151110,동해시,12.5,0.7,2.0
20151110,삼척시,0.0,0.0,0.0
20151110,인제군,10.2,1.0,7.0
20151110,홍천군,10.8,0.0,5.0
20151110,유성구,11.0,0.0,3.0
20151110,금산군,10.3,0.0,3.0
20151110,부여군,9.1,0.0,2.0
20151110,천안시,10.6,0.0,4.0
20151110,보령시,10.1,0.0,0.0
20151110,서산시,9.5,0.0,1.0
20151110,청주시,11.2,0.0,3.0
20151110,영동군,9.6,0.0,6.0
20151110,보은군,9.9,0.0,4.0
20151110,제천시,8.9,0.0,1.0
20151110,남구,10.1,0.0,3.0
20151110,강화군,8.8,0.0,3.0
20151110,수원시,10.3,0.0,3.0
20151110,이천시,9.9,0.0,3.0
20151110,양평군,10.8,0.0,4.0
20151110,동두천시,9.4,0.0,3.0
20151110,파주시,8.2,0.0,5.0
20151110,남구,11.5,0.0,2.0
20151110,장흥군,11.1,0.0,6.0
20151110,목포시,11.4,0.0,0.0
20151110,신안군,11.1,0.0,0.0
20151110,무안군,0.0,0.0,0.0
20151110,해남군,10.5,0.0,2.0
20151110,진도군,7.8,0.0,3.0
20151110,순천시,0.0,0.0,0.0
20151110,고흥군,11.8,0.0,8.0
20151110,완도군,11.8,0.0,3.0
20151110,여수시,13.9,0.0,9.0
20151110,전주시,11.2,0.0,2.0
20151110,임실군,9.4,0.0,4.0
20151110,군산시,9.8,0.0,1.0
20151110,부안군,10.3,0.0,2.0
20151110,정읍시,10.3,0.0,0.0
20151110,고창군,10.1,0.0,0.0
20151110,남원시,10.5,0.0,2.0
20151110,장수군,8.3,0.0,4.0
20151110,해운대구,13.9,0.0,1.0
20151110,밀양시,12.7,0.0,2.0
20151110,창원시,13.6,0.0,5.0
20151110,통영시,14.0,0.0,6.0
20151110,거제시,13.7,0.0,5.0
20151110,진주시,11.5,0.0,7.0
20151110,산청군,11.1,0.0,7.0
20151110,남해군,13.8,0.0,8.0
20151110,거창군,9.5,0.0,4.0
20151110,합천군,11.0,0.0,5.0
20151110,울주군,13.0,0.5,0.0
20151110,제주시,14.2,0.0,1.0
20151110,북제주군,13.4,0.0,2.0
20151110,서귀포시,14.3,0.0,7.0
20151110,남제주군,0.0,0.0,0.0
20151110,북구,12.6,0.0,2.0
20151110,구미시,12.6,0.0,6.0
20151110,상주시,11.9,0.0,5.0
20151110,문경시,11.3,0.0,4.0
20151110,영주시,11.9,0.0,3.0
20151110,봉화군,9.7,0.5,8.0
20151110,안동시,12.2,0.0,6.0
20151110,영덕군,11.8,0.0,0.0
20151110,울진군,12.0,0.1,3.0
20151110,의성군,10.8,0.0,4.0
20151110,영천시,12.0,0.0,1.0
20151110,포항시,13.0,3.1,0.0
20151110,울릉군,10.5,4.5,3.0
20151111,종로구,11.6,0.0,7.0
20151111,춘천시,10.5,0.0,7.0
20151111,철원군,9.0,0.0,7.0
20151111,속초시,9.3,67.5,0.0
20151111,원주시,10.6,0.0,3.0
20151111,영월군,11.4,0.0,6.0
20151111,평창군,6.1,1.0,4.0
20151111,태백시,7.1,0.8,2.0
20151111,동해시,11.8,6.4,1.0
20151111,삼척시,0.0,0.0,0.0
20151111,인제군,9.7,0.0,5.0
20151111,홍천군,10.8,0.0,6.0
20151111,유성구,11.9,0.0,5.0
20151111,금산군,9.9,0.0,3.0
20151111,부여군,10.4,0.0,5.0
20151111,천안시,10.4,0.0,3.0
20151111,보령시,11.0,0.0,5.0
20151111,서산시,10.2,0.0,4.0
20151111,청주시,11.9,0.0,5.0
20151111,영동군,10.2,0.0,5.0
20151111,보은군,10.2,0.0,4.0
20151111,제천시,9.9,0.0,4.0
20151111,남구,10.8,0.0,7.0
20151111,강화군,8.9,0.0,4.0
20151111,수원시,11.1,0.0,6.0
20151111,이천시,9.5,0.0,5.0
20151111,양평군,10.5,0.0,3.0
20151111,동두천시,10.1,0.0,6.0
20151111,파주시,9.1,0.0,6.0
20151111,남구,12.8,0.0,8.0
20151111,장흥군,13.2,0.0,6.0
20151111,목포시,12.4,0.0,5.0
20151111,신안군,12.9,0.0,4.0
20151111,무안군,0.0,0.0,0.0
20151111,해남군,11.6,0.0,5.0
20151111,진도군,11.0,0.0,6.0
20151111,순천시,0.0,0.0,0.0
20151111,고흥군,13.0,0.0,7.0
20151111,완도군,13.5,0.0,6.0
20151111,여수시,15.3,0.0,8.0
20151111,전주시,11.7,0.0,6.0
20151111,임실군,9.5,0.0,4.0
20151111,군산시,11.4,0.0,3.0
20151111,부안군,10.7,0.0,5.0
20151111,정읍시,11.0,0.0,2.0
20151111,고창군,11.1,0.0,4.0
20151111,남원시,10.0,0.0,4.0
20151111,장수군,8.6,0.0,4.0
